pid|name|address|city|state|zip|lon|lat|chainid|psic|allsics|res_type
10006564|Osi Collection Services|1902  96th St|Tacoma|WA|98444|-122.463494|47.169262||73229902|73229902:|
10007044|Oslo Salon And Day Spa|1310 N I St|Tacoma|WA|98403|-122.467315|47.267209||72310000|72310000:79910103:72990200:|
10026254|Outback Steakhouse|3111 S 38th St|Tacoma|WA|98409|-122.47671|47.222606|505|58120802|58120802:|
10026470|Outback Steakhouse|12920  Meridian |Puyallup|WA|98373|-122.29378|47.138637|505|58120802|58120802:|
10031763|Outrigger Apartments|6102  6th Ave|Tacoma|WA|98406|-122.519337|47.254579||65130000|65130000:72999901:|
10033564|Over The Moon Cafe|709  Court C |Tacoma|WA|98402|-122.441573|47.257376||58129902|58129902:|
10038863|Ovist and Howard CPA|7509  Grange St|Lakewood|WA|98499|-122.515952|47.189068||87210101|87210101:|
10048072|C Christian Fynboe Pe|12181  C St|Tacoma|WA|98444|-122.436881|47.14566||87119903|87119903:87110404:|
10057498|P A M Group Home|619  7th Ave|Puyallup|WA|98372|-122.285253|47.186368||83610105|83610105:|
10058705|P C Cleaners|17707  Pacific Ave|Spanaway|WA|98387|-122.434744|47.096251||72160000|72160000:|
10060013|Parent Child Assistance Program-Uw Tacoma|3630 S Cedar St|Tacoma|WA|98409|-122.477085|47.224747||83220610|83220610:|
10064288|Barclays Realty|13414  Meridian |Puyallup|WA|98373|-122.293835|47.134095||65310100|65310100:|
10064372|P M & Co|9315  Gravelly Lake Dr|Lakewood|WA|98499|-122.516991|47.172848||72310000|72310000:|
10070144|Pac 40|3850  Pacific Ave|Tacoma|WA|98418|-122.434484|47.221304||58130101|58130101:58120310:|
10075107|Pacific Auto Air|9442  Pacific Ave|Tacoma|WA|98444|-122.434278|47.171002||55310101|55310101:75390000:75490000:75380000:|
1007518|Arabella Vitall Day Spa|10215  125th Street Ct|Puyallup|WA|98374|-122.291975|47.142708||79910103|79910103:72990200:|
10075295|Pacific Avenue Motors|8428  Pacific Ave|Tacoma|WA|98444|-122.43453|47.179611||55219902|55219902:|
10075298|VCA Pacific Avenue Animal Hospital|10234  Pacific Ave|Tacoma|WA|98444|-122.434997|47.163145||07420000|07420000:|
10076334|Pacific Cataract and Laser Institute|2915 S Alder St|Tacoma|WA|98409|-122.477475|47.233963||80110000|80110000:80310000:|
10076869|Pacific Coast Composites|11302  Steele St|Lakewood|WA|98499|-122.468493|47.15477||||
10076891|Pacific Coast Container|2018 E Portland Ave|Tacoma|WA|98421|-122.416895|47.248371||42260200|42260200:|
10077549|Pacific Coast Publishing Inc|1551  Broadway |Tacoma|WA|98402|-122.438826|47.248533||27419900|27419900:27310000:|
10077810|Pacific Coast Water Works|1298  Moorlands Dr|Tacoma|WA|98405|-122.503205|47.246696||73899948|73899948:49410101:|
10081225|Steve's Pacific Import Auto Inc|13311  Pacific Ave|Tacoma|WA|98444|-122.434419|47.136167||75390000|75390000:75490000:75380000:|
10081911|Pacific Lanes|7015 S D St|Tacoma|WA|98408|-122.435904|47.193024||79339900|79339900:58120000:|
10083131|Pacific Mount Inc|4727 S Washington St|Tacoma|WA|98409|-122.484792|47.214465||50430000|50430000:38610000:|
10083728|Pacific Northwest Storage|112  168th St|Spanaway|WA|98387|-122.43253|47.104361||42259900|42259900:42260200:42269901:|
10084576|Pacific Pizza Co|9131  Veterans Dr|Lakewood|WA|98498|-122.559473|47.14453||58120600|58120600:|
10084711|Pacific Point Apts|1801 S 84th St|Tacoma|WA|98444|-122.46054|47.181479||65130000|65130000:72999901:|
10087289|Pacific Recording Studios|2328  Pacific Ave|Tacoma|WA|98402|-122.435942|47.240654||73891105|73891105:|
10088739|Pacific Tradewinds|4640  67th Avenue Ct|Tacoma|WA|98466|-122.527383|47.215066||57130000|57130000:|
10089363|Pacific Village Apts|315  125th St|Tacoma|WA|98444|-122.436518|47.143885||65130000|65130000:72999901:|
10098190|Wayne H Page Certified Public Accountant|13921  Meridian |Puyallup|WA|98373|-122.292339|47.129592||87210101|87210101:|
10103831|Todd P Kilpatrick Atty|6923  Lakewood Dr|University Place|WA|98467|-122.507552|47.195134||||
10109731|Paktek Inc|7307  82nd Street Ct|Lakewood|WA|98498|-122.534687|47.182531||52510100|52510100:|
10110667|Palace Law Offices|4009  Bridgeport Way|Tacoma|WA|98466|-122.534777|47.220436||81119902|81119902:|
10144629|Papa John's Pizza|14909  Union Ave|Lakewood|WA|98498|-122.552107|47.122402|168|58120601|58120601:|
10147568|Papa Murphy's Take 'N' Bake Pizza|2315 N Pearl St|Tacoma|WA|98406|-122.514413|47.269153|852|58120302|58120302:|
10147739|Papa Murphy's Take 'N' Bake Pizza|3833  Pacific Ave|Tacoma|WA|98418|-122.433429|47.222034|852|58120302|58120302:|
10147740|Papa Murphy's Take 'N' Bake Pizza|11012  Canyon Rd|Puyallup|WA|98373|-122.357382|47.156189|852|58120302|58120302:|
10147746|Papa Murphy's Take 'N' Bake Pizza|3828  Bridgeport Way|Tacoma|WA|98466|-122.537286|47.222854|852|58120302|58120302:|
10147891|Papa Murphy's Take 'N' Bake Pizza|4423 S Meridian |Puyallup|WA|98373|-122.291615|47.148884|852|58120302|58120302:|
10149627|Palace Restaurant|8718 S Tacoma Way|Lakewood|WA|98499|-122.485179|47.178195||58120500|58120500:|
1015155|Arby's|15021  Pacific Ave|Tacoma|WA|98444|-122.434195|47.120607|432|58120307|58120307:|
1016777|Arby's|12528  Meridian |Puyallup|WA|98373|-122.293572|47.142237|432|58120307|58120307:58120302:|
1017309|Arby's|6330  6th Ave|Tacoma|WA|98406|-122.521902|47.254976|432|58120307|58120307:|
10180047|Monterra Apartment Homes|416  111th Street Ct|Tacoma|WA|98445|-122.424783|47.15567||65130000|65130000:72999901:|
10181022|Park Place Apts|6100  Lakewood Dr|University Place|WA|98467|-122.51013|47.201204||65130000|65130000:72999901:|
10188735|Parker Paint|10109  128th St|Puyallup|WA|98373|-122.293742|47.14036||52610000|52610000:|
10188758|Parker Paint|3003 S Tacoma Way|Tacoma|WA|98409|-122.476317|47.228282||51980100|51980100:28510000:52310201:|
10191245|Parkhurst Apartments|5202 S 12th St|Tacoma|WA|98465|-122.50552|47.249628||65130000|65130000:72999901:|
10192289|Central Pierce Fire & Rescue|301  146th St|Tacoma|WA|98444|-122.43608|47.124837||92240000|92240000:50870500:59990100:|
10192291|Parkland Denture Ctr|12502  Pacific Ave|Tacoma|WA|98444|-122.434932|47.143159||80210000|80210000:|
10192314|Parkland First Baptist Church|1023  Lafayette St|Tacoma|WA|98444|-122.448732|47.155105||86610103|86610103:|
10192454|Parkland Physical Therapy Pllc|12001  Pacific Ave|Tacoma|WA|98444|-122.433753|47.148076||80490200|80490200:|
10192468|Parkland Putters|10636  Sales Rd|Tacoma|WA|98444|-122.464116|47.159907||79990205|79990205:|
10192509|Parkland Transmission|131  114th St|Tacoma|WA|98444|-122.43316|47.153563||75370101|75370101:55310103:|
10194092|Park's Denture Clinic|8717 S Tacoma Way|Lakewood|WA|98499|-122.48362|47.178316||80210202|80210202:80729903:|
10196171|Parkside Reality|14609  Pacific Ave|Tacoma|WA|98444|-122.434246|47.123782||65310100|65310100:|
10199383|Parkway Presbyterian Church|714  138th St|Tacoma|WA|98445|-122.42199|47.130757||86610125|86610125:|
10199692|Parkway Tavern|313 N I St|Tacoma|WA|98403|-122.453661|47.263238||58130105|58130105:|
10199823|VCA Parkway Animal Hospital|14107  Pacific Ave|Tacoma|WA|98444|-122.433941|47.128979||07420000|07420000:|
10200040|Parkwood Apartments|14209  C St|Tacoma|WA|98444|-122.436675|47.127115||65130000|65130000:72999901:|
1020300|Arcadia Montessori Preschool & Kindergarten|6312 N 30th St|Tacoma|WA|98407|-122.520916|47.274256||83519903|83519903:82119904:|
10246876|Bert Paul Real Estate Inc|2100 N 30th St|Tacoma|WA|98403|-122.463879|47.274633||65310100|65310100:|
10262183|Pay-Mark Systems|1019  Regents Blvd|Tacoma|WA|98466|-122.516877|47.239275||87219901|87219901:|
1026563|Architectural Building Products|505  Puyallup Ave|Tacoma|WA|98421|-122.427734|47.241138||||
10268309|Payless Shoesource|4502 S Steele St|Tacoma|WA|98409|-122.468145|47.218244|169|56610000|56610000:|
10273328|Payless Shoesource|3304 S 23rd St|Tacoma|WA|98405|-122.479158|47.238013|169|56610000|56610000:|
10275380|PC Gamers Tech Inc|17415  Pacific Ave|Spanaway|WA|98387|-122.434108|47.098776||57340000|57340000:73789901:|
10279822|P Dq Deli|5318  128th St|Tacoma|WA|98446|-122.358035|47.13953||58120305|58120305:54119902:|
10281830|Ron Kempe|214 E Pioneer |Puyallup|WA|98372|-122.291689|47.190176||86610118|86610118:|
10287965|Peanut Sauce Thai|5003  Tacoma Mall Blvd|Tacoma|WA|98409|-122.463388|47.21162||58120115|58120115:|
10290080|Pearl Street Self Storage|1001 N Pearl St|Tacoma|WA|98406|-122.514161|47.258106||42259903|42259903:42260200:42269901:|
10293799|Pease Construction|3815  100th St|Lakewood|WA|98499|-122.487997|47.167653||15210000|15210000:15420000:|
10299884|Pediatrics PM|1910 S Meridian |Puyallup|WA|98371|-122.294223|47.173216||80110516|80110516:80110204:|
10301111|Pee Wee Tavern|7052  Pacific Ave|Tacoma|WA|98408|-122.434462|47.192372||58130105|58130105:|
10302955|Tomlinson Linen Service|2902 S 12th St|Tacoma|WA|98405|-122.474215|47.249788||72130204|72130204:|
10303875|Pegasus|1320  Puyallup Ave|Tacoma|WA|98421|-122.414508|47.2419||58120500|58120500:58130103:|
10314021|Ovidio MD Penalver PS MD|319  5th St|Puyallup|WA|98371|-122.298599|47.189821||80119904|80119904:80310000:|
10317370|Peninsula Cleaners II|2315 N Pearl St|Tacoma|WA|98406|-122.51569|47.268843||72160000|72160000:|
10329858|Shell Lubricants|4620  95th St|Lakewood|WA|98499|-122.499002|47.17088||51720204|51720204:|
10335208|Pentagon Valuation Inc|2719  Rochester St|Tacoma|WA|98466|-122.531373|47.234765||65319901|65319901:|
10339799|Peoples Cleaners|626 S Sprague Ave|Tacoma|WA|98405|-122.463345|47.254796||72160000|72160000:|
10340340|Peoples Injury Network Northwest|6704  Tacoma Mall Blvd|Tacoma|WA|98409|-122.464624|47.195832||80490200|80490200:|
10353599|Perfect Look|2629 N Pearl St|Tacoma|WA|98407|-122.515688|47.271465|1433|72310000|72310000:|
10358276|Performance Bicycle|2220 S 37th St|Tacoma|WA|98409|-122.468425|47.223186|2523|59419902|59419902:|
10359228|Performance Engine Development|3036  River Rd|Tacoma|WA|98443|-122.396777|47.237265||75399904|75399904:|
10364087|Perimeter Fence|3402 S D St|Tacoma|WA|98418|-122.436646|47.229671||17999912|17999912:52119907:|
10367807|Perky's Espresso|11811  Canyon Rd|Puyallup|WA|98373|-122.356796|47.148645||58120304|58120304:54990201:|
10373666|Philip DDS Jones PS|2102 N Pearl St|Tacoma|WA|98406|-122.516899|47.267592||80210101|80210101:|
1037626|Tacoma Soccer Center|2610  Bay St|Tacoma|WA|98421|-122.408994|47.240091||79970404|79970404:79410105:|
10396746|Peter's Grocery|1307 S 38th St|Tacoma|WA|98418|-122.451016|47.223272||54110000|54110000:|
10412831|Jon M Pettibon DC|3837 S 12th St|Tacoma|WA|98405|-122.488636|47.250277||80410101|80410101:|
1042789|Sanders James M|15220  44th Ave|Tacoma|WA|98446|-122.370881|47.117508||||
1042872|Aries Mechanical Inc|1516 S Fife St|Tacoma|WA|98405|-122.470779|47.245888||17110401|17110401:|
10437620|Phil's Automotive|3912 N 34th St|Tacoma|WA|98407|-122.489459|47.278356||75390300|75390300:75490000:75380000:|
10439310|Phnom Pich Jewelry|4002 E Portland Ave|Tacoma|WA|98404|-122.408092|47.220545||59440000|59440000:|
10439455|Pho Bac Cafe|1115 S 11th St|Tacoma|WA|98405|-122.452105|47.2521||58129902|58129902:|
10439512|Pho V & V Vietnamese Restaurant|5434 S Tacoma Way|Tacoma|WA|98409|-122.483926|47.207669||58120500|58120500:|
10440077|Phoebe House Association|1419  Yakima Ave|Tacoma|WA|98405|-122.446039|47.248699||86410400|86410400:|
10470577|Pier 1 Imports|4621 S Meridian |Puyallup|WA|98373|-122.2927|47.1513|510|57190000|57190000:57120000:|
10470657|Pier 1 Imports|4301 S Steele St|Tacoma|WA|98409|-122.467109|47.21809|510|57190000|57190000:57120000:|
10470950|Pier 1 Imports|10310  59th Ave|Lakewood|WA|98499|-122.5155|47.1638|510|57190000|57190000:57120000:|
10472452|Pierce County|16715  Meridian |Puyallup|WA|98375|-122.293236|47.10323||45810301|45810301:91990403:|
10472619|Pierce County Housing Authority|603  Polk St|Tacoma|WA|98444|-122.43926|47.156938||95319902|95319902:72999901:|
10472645|Pierce County|3602  Pacific Ave|Tacoma|WA|98418|-122.435058|47.225931||92210405|92210405:92119900:94319910:91990100:92220102:83990101:80939900:92240403:83220306:79920101:91990403:83220500:79999910:72990600:65310100:|
10472681|County Government Pierce County|1420  112th St|Tacoma|WA|98445|-122.409673|47.152004||91990100|91990100:91990403:|
10472689|Pierce County Sewer Utilities|10311  Chambers Creek Rd|University Place|WA|98467|-122.576977|47.192619||35890300|35890300:|
10472720|Pierce County Sheriffs Office|910  Tacoma Ave|Tacoma|WA|98402|-122.445047|47.254574||92210204|92210204:|
10473528|Pierce Mortgage Plus|409 E Pioneer |Puyallup|WA|98372|-122.288787|47.190707||61629900|61629900:|
10475378|Farm Service Agency|1011 E Main |Puyallup|WA|98372|-122.280851|47.192391|1053|91990401|91990401:96410401:07629900:95120401:|
10488284|Pine Cone Cafe|7912  27th St|Tacoma|WA|98466|-122.543709|47.234882||58129902|58129902:72990501:|
10492511|Pine Street Landing Restaurant|3832 S Pine St|Tacoma|WA|98409|-122.474053|47.22108||58120500|58120500:|
10498460|Pink Coconut Tanning Boutique|10011  Bridgeport Way|Lakewood|WA|98499|-122.509674|47.166628||72990105|72990105:|
10498463|Pink Coconut Tanning Boutique|12020  Meridian |Puyallup|WA|98373|-122.294754|47.146033||72990105|72990105:|
10498465|Pink Coconut Tanning Boutique|10921  Canyon Rd|Puyallup|WA|98373|-122.35697|47.157022||72990105|72990105:|
10501988|Pinnacle Lumber And Plywood|3600  108th St|Lakewood|WA|98499|-122.48495|47.159211||52110100|52110100:50310000:|
10507272|Pioneer Court Apartments|507 W Stewart |Puyallup|WA|98371|-122.300463|47.19399||65130000|65130000:|
10508111|Pioneer Grocery|1522 E Pioneer |Puyallup|WA|98372|-122.273816|47.188449||54110000|54110000:|
1051363|Ark Institute of Learning|1916 S Washington St|Tacoma|WA|98405|-122.485266|47.242088||82110400|82110400:|
10528170|Pizza Hut|115  2nd St|Puyallup|WA|98372|-122.291548|47.192263|176|58120600|58120600:58120302:|
10528178|Pizza Hut|5322  Pacific Ave|Tacoma|WA|98408|-122.434406|47.208444|176|58120600|58120600:58120302:|
10536925|Pizza Time-Spanaway|17316  Pacific Ave|Spanaway|WA|98387|-122.435088|47.100083||58120600|58120600:|
10536977|Pizza Time|316 E Pioneer |Puyallup|WA|98372|-122.290309|47.190168||58120600|58120600:|
10546959|Planned Parenthood|813  Martin Luther King Jr Way|Tacoma|WA|98405|-122.451889|47.254618|864|80930302|80930302:|
10559397|Law Office of Danny E Platter|112  3rd St|Puyallup|WA|98371|-122.296723|47.191306||81119902|81119902:|
10564974|Plaza Guerrero|816  72nd St|Tacoma|WA|98404|-122.420604|47.191653||54110000|54110000:|
10565146|Plaza Ii Music Center|12020  Meridian |Puyallup|WA|98373|-122.294754|47.146033||57360000|57360000:|
10577209|Plumb Signs, Inc|909 S 28th St|Tacoma|WA|98409|-122.445641|47.235061||50999912|50999912:50630504:|
10584178|Pnw International|515  11th St|Puyallup|WA|98371|-122.307688|47.196144||54110000|54110000:87420106:|
10589307|Point Defiance Aids Projects|535  Dock St|Tacoma|WA|98402|-122.437735|47.258901||80990200|80990200:80110510:|
10589310|Point Defiance Clock Shop|5528 N 45th St|Tacoma|WA|98407|-122.512037|47.289598||59440101|59440101:76310101:|
10593389|Polar Treats Llc|1402  108th St|Tacoma|WA|98444|-122.452594|47.158752||51439904|51439904:20240000:|
10607532|Pomodoro Restaurant & Bar|3819 N 26th St|Tacoma|WA|98407|-122.487689|47.271204||58120500|58120500:|
1061709|Armijo Law Office|2201 N 30th St|Tacoma|WA|98403|-122.465741|47.275045||81119902|81119902:|
10623192|Pops Deli Market|7202  6th Ave|Tacoma|WA|98406|-122.533091|47.25519||58120305|58120305:54119905:|
10627907|Port of Call Tax & Accounting|7406  27th St|Tacoma|WA|98466|-122.53545|47.234769||87210000|87210000:72910000:|
10631564|Lakewood Pub & Grill|7505  Steilacoom Blvd|Lakewood|WA|98498|-122.538103|47.178487||58120000|58120000:|
10635185|Portland Avenue Clinic Management|4314 E Portland Ave|Tacoma|WA|98404|-122.408073|47.217731||80110202|80110202:|
10635187|Portland Avenue Nursery|1409 E 59th St|Tacoma|WA|98404|-122.409018|47.203759||52610300|52610300:50830200:|
10635193|Portland Avenue Evangelical Free Church|6402 E Portland Ave|Tacoma|WA|98404|-122.408001|47.198844||86610114|86610114:|
10635196|Portland Ave Self Storage|1421 E 44th St|Tacoma|WA|98404|-122.40884|47.217693||42259903|42259903:42260200:42269901:|
10643322|Post Industrial Press|5211 S Washington St|Tacoma|WA|98409|-122.484693|47.208786||27590603|27590603:|
10654219|Powder Coating Systems|109 S 25th St|Tacoma|WA|98402|-122.43456|47.239577||73899969|73899969:|
10668987|Practical Solutions|5366  Po Box |Tacoma|WA|98415|-122.443|47.253||87119903|87119903:|
10673523|Praise Chapel Church of God In Christ|519  3rd St|Puyallup|WA|98372|-122.290423|47.196094||86610112|86610112:|
10681051|Precious Paws Pet Salon|13415  124th Ave|Puyallup|WA|98374|-122.264035|47.133858||07529901|07529901:59991103:|
10681457|Precious Years Preschool & Daycare|17516  10th Ave|Spanaway|WA|98387|-122.418312|47.097521||83519905|83519905:|
10683508|Precision Automotive|3723  6th Ave|Tacoma|WA|98406|-122.486353|47.255535||75390000|75390000:75490000:75380000:|
10689137|Precision Machine Works Inc|1952  Milwaukee Way|Tacoma|WA|98421|-122.404561|47.253653||50720000|50720000:34230000:|
10691694|Precision Repair Co|2102  24th St|Puyallup|WA|98372|-122.263847|47.171567||75390000|75390000:75490000:75380000:|
10699488|Preflex Digital Prepress Services Company|4620  95th St|Lakewood|WA|98499|-122.499002|47.17088||27520000|27520000:|
10713418|Premium Motors|2403 S Tacoma Way|Tacoma|WA|98409|-122.468674|47.231603||55219901|55219901:55219902:|
10718845|Prescription Optical|1703 S Meridian |Puyallup|WA|98371|-122.292431|47.175138||59959903|59959903:|
10731096|Pretzel Time|4502 S Steele St|Tacoma|WA|98409|-122.468145|47.218244|867|54619908|54619908:|
10732641|Charles D Prewitt MD PS|1901 S Union Ave|Tacoma|WA|98405|-122.479933|47.241547||80119904|80119904:80310000:|
10735835|Price-Peterson Travel Shoppe Inc|3825 S Meridian |Puyallup|WA|98373|-122.2927|47.1546||47240000|47240000:|
10747529|Prime Time Latchkey Program|901 N J St|Tacoma|WA|98403|-122.462299|47.264953||83510000|83510000:|
10766682|Priority Instructional Center|11300  Bridgeport Way|Lakewood|WA|98499|-122.504657|47.154646||82490000|82490000:82440000:|
1077832|Arrow Cleaning|4330 S 41st St|Tacoma|WA|98409|-122.495614|47.219804||72170000|72170000:73490104:|
10787552|Pro Vac Drain Cleaning|6622  112th St|Puyallup|WA|98373|-122.340685|47.154162||76990403|76990403:|
10792626|Proctor Fuel Stop|3907 S 12th St|Tacoma|WA|98405|-122.489258|47.250315||55410000|55410000:54110200:|
10792839|Proctor Shoe Repair|3817 N 26th St|Tacoma|WA|98407|-122.487665|47.271204||72510104|72510104:76991901:|
10797182|Professional Registry of Nursing|310 N Meridian |Puyallup|WA|98371|-122.293938|47.193187||80820000|80820000:80490500:|
10798851|Professional Bookkeeping Service|3018 S Mullen St|Tacoma|WA|98409|-122.501658|47.233484||87219901|87219901:|
10808602|Professional Practice Systems|111  132nd St|Tacoma|WA|98444|-122.432403|47.137533||||
10808936|Real Estate Investment Services|4424  6th Ave|Tacoma|WA|98406|-122.497253|47.255071||62110100|62110100:65310100:|
10817550|Progressive Automotive|3036  68th Ave|Tacoma|WA|98466|-122.528128|47.232274||75399904|75399904:|
10829974|Legacy Propane|16114  Pacific Ave|Spanaway|WA|98387|-122.435198|47.110452||51720102|51720102:|
10836193|Prosperity Wellness Center|5001  112th St|Tacoma|WA|98446|-122.361588|47.154829||80690102|80690102:|
10836255|Prosport Chiropractic|616  10th St|Puyallup|WA|98372|-122.282194|47.186843||80410101|80410101:|
1085393|Art Concepts|924  Broadway |Tacoma|WA|98402|-122.440766|47.254343||||
10864503|Public Storage|7701  Bridgeport Way|Lakewood|WA|98499|-122.517618|47.187824|183|42259903|42259903:50879907:|
10864757|Public Storage|4103 S Orchard St|Tacoma|WA|98466|-122.504209|47.219636|183|42259903|42259903:50879907:|
10871422|Puget Sound Assisted Living Inc|7716  Bridgeport Way|Lakewood|WA|98499|-122.518949|47.18705||83619900|83619900:80820000:80490500:|
10871481|Puget Sound Chiropractic|212 S 37th St|Tacoma|WA|98418|-122.434861|47.224426||80410101|80410101:|
10871550|Puget Sound Engineering Supply & Blue Printing|1416 E Main |Puyallup|WA|98372|-122.275549|47.190987||27599900|27599900:87119900:|
10871604|Puget Sound Amateur Hockey Assn.|1918  Stewart St|Tacoma|WA|98421|-122.413606|47.251943||79970102|79970102:|
10871606|Puget Sound Home Health Care|7714  Bridgeport Way|Lakewood|WA|98499|-122.518607|47.18731||80820000|80820000:|
10871670|Puget Sound Meats|2615 E N St|Tacoma|WA|98421|-122.413208|47.239654||51470000|51470000:|
10871798|Puget Sound Pool & Spa Repair|3921 N 14th St|Tacoma|WA|98406|-122.490033|47.263004||73899948|73899948:|
10871832|Puget Sound Recycling|222  107th St|Tacoma|WA|98444|-122.435474|47.159775||49539905|49539905:|
10871897|Puget Sound Title|5350  Orchard St|University Place|WA|98467|-122.506022|47.208382||65419901|65419901:|
10878781|Punleurpich Jewelry|4314 E Portland Ave|Tacoma|WA|98404|-122.408073|47.217731||59440000|59440000:|
10884314|Water to Go|7701 S Hosmer St|Tacoma|WA|98408|-122.462255|47.187732|2005|59630101|59630101:54990205:|
10884317|Water To Go|5401  6th Ave|Tacoma|WA|98406|-122.508332|47.256093|2005|59630101|59630101:50780202:|
10890043|Auto Source Ii|601  2nd St|Puyallup|WA|98371|-122.294657|47.187092||75490000|75490000:75390000:|
10890050|Puyallup Carpet Center|115 S Meridian |Puyallup|WA|98371|-122.293282|47.191231||57139901|57139901:57139904:|
10890057|Puyallup Nazarene Church|1026  7th Ave|Puyallup|WA|98371|-122.308147|47.184929||86610110|86610110:|
10890067|Puyallup Endocrine Clinic|1011 E Main |Puyallup|WA|98372|-122.280851|47.192391||80110102|80110102:80110202:|
10890100|Puyallup Playcare Center Inc|120  Mcelroy Pl|Puyallup|WA|98371|-122.321125|47.191074||83510000|83510000:82119904:|
10890111|Senior Nutrition Program|412 W Pioneer |Puyallup|WA|98371|-122.297961|47.189864||83220103|83220103:|
10890117|Subway|347 S Meridian |Puyallup|WA|98371|-122.293312|47.18878|214|58120313|58120313:55410000:|
10890120|Puyallup Transmission|629 E Pioneer |Puyallup|WA|98372|-122.285333|47.190652||75370101|75370101:55310103:55110000:|
10890158|Puyallup Valley Jam Factory|1454  Po Box |Puyallup|WA|98371|-122.3173|47.1981||54119900|54119900:|
10890160|John K Miller Therapist|2520  7th St|Puyallup|WA|98374|-122.287367|47.166998||||
10895179|Quality Food Center|9314  Bridgeport Way|Lakewood|WA|98499|-122.5206|47.172221|2991|54110101|54110101:|
1089796|Artco Craft & Frame Shop|5401  6th Ave|Tacoma|WA|98406|-122.508332|47.256093||59991606|59991606:59450101:|
10907408|Quality Care Auto Repair|1005  112th St|Tacoma|WA|98444|-122.447266|47.155662||75390402|75390402:75490000:|
10911062|Quality Discount Supplies & Services|1211  Regents Blvd|Tacoma|WA|98466|-122.519628|47.238953||50849900|50849900:|
1091733|Artful Lodger Bed & Breakfeast|515  5th St|Puyallup|WA|98371|-122.298562|47.18749||70110401|70110401:|
10918759|Quality Office Design|2624  112th St|Lakewood|WA|98499|-122.472312|47.154942||73199901|73199901:73891800:|
10919328|Quality Painting Inc|15111  105th Avenue Ct|Puyallup|WA|98374|-122.288213|47.118827||17219900|17219900:|
10921467|Buddy's Home Furnishings|15003  Meridian |Puyallup|WA|98375|-122.292477|47.120157||73599906|73599906:73590702:73590701:|
10932533|Queen Nails|5738 N 26th St|Tacoma|WA|98407|-122.513757|47.270953||72310104|72310104:|
10944086|Quick Stop Gi Surplus|15023  Union Ave|Lakewood|WA|98498|-122.553485|47.121596||54110200|54110200:53999901:|
1094955|Artifex Phone|731  Commerce St|Tacoma|WA|98402|-122.439985|47.256858||73891801|73891801:73360103:|
10970935|R & R Investments|6429  South Tacoma Way|Tacoma|WA|98409|-122.483507|47.198884||67999900|67999900:|
10977115|R A S Granite And Marble|1931  Fawcett Ave|Tacoma|WA|98402|-122.440432|47.243563||52119904|52119904:|
10982723|Re Electric|1401  Center St|Tacoma|WA|98409|-122.452096|47.23406||17319903|17319903:|
10984227|R Food Mart|11401  Pacific Ave|Tacoma|WA|98444|-122.433738|47.153036||54119905|54119905:54110200:|
10986915|R J D Furniture Repair|7221 S Oakes St|Tacoma|WA|98409|-122.472077|47.191205||76410200|76410200:|
10989139|R K Getty Corp|1145  Broadway |Tacoma|WA|98402|-122.439382|47.25166||65310100|65310100:|
11003423|Raceways Technology Mfg Inc|1427 E 26th St|Tacoma|WA|98421|-122.413044|47.240666||75399904|75399904:34989907:|
11011561|Radio Shack|10009  Bridgeport Way|Lakewood|WA|98499|-122.508461|47.166164|185|59999910|59999910:59990600:48129901:|
11011570|Radio Shack|16116  Meridian |Puyallup|WA|98375|-122.293599|47.109822|185|59999910|59999910:59990600:48129901:|
11013728|Radio Shack|3823 N 26th St|Tacoma|WA|98407|-122.487738|47.271204|185|59999910|59999910:59990600:48129901:|
11017111|Radio Shack|1314  72nd St|Tacoma|WA|98404|-122.410797|47.190835|185|59999910|59999910:|
11026731|Rain Dragon Antiquities|1002 E F St|Tacoma|WA|98421|-122.430176|47.256379||59320200|59320200:|
11031321|Rainbow International Restoration|6035 S Adams St|Tacoma|WA|98409|-122.48624|47.201616||72170000|72170000:17999926:15210104:|
11037044|Rainier Case Management|10209  Bridgeport Way|Lakewood|WA|98499|-122.506994|47.165052||83220400|83220400:|
11037067|Rainier Cleaners|7315  27th St|Tacoma|WA|98466|-122.534821|47.235863||72160000|72160000:|
110397868|Cynthia Kertesz MD|1628 S Mildred St|Tacoma|WA|98465|-122.528384|47.245439||80119904|80119904:|
110398540|Penske Truck Rental|13015  Canyon Rd|Puyallup|WA|98373|-122.356872|47.137599|106|75139902|75139902:|
110398942|Puyallup South Hill Laundry|3850 S Meridian |Puyallup|WA|98373|-122.293441|47.155193||72190000|72190000:72159903:|
110398949|H&R Block|101 S 38th St|Tacoma|WA|98418|-122.43178|47.223416|29|72910101|72910101:|
110401864|Gregor Konzelman Ph.D.|426 N Meridian |Puyallup|WA|98371|-122.294131|47.19472||83220500|83220500:80490400:|
110402002|MEGA Pharmacy and Mail Center|8001 S Hosmer St|Tacoma|WA|98408|-122.46234|47.184361||59129901|59129901:54990103:|
110402019|KFC|2006  6th Ave|Tacoma|WA|98403|-122.463377|47.255461|119|58129904|58129904:|
11046541|Western Inn|9920 S Tacoma Way|Lakewood|WA|98499|-122.48406|47.166917||70110400|70110400:70110300:|
110517895|Koto N Philly|14803  Pacific Ave|Tacoma|WA|98444|-122.4343|47.122675||58120000|58120000:|
110524825|Well Child Clinic|3629 S D St|Tacoma|WA|98418|-122.435053|47.225167||||
